file_name,category,n nodes_cutoff_3,n edges_cutoff_3,density_cutoff_3,diameter_cutoff_3,avg clustering_cutoff_3,max closeness centrality_cutoff_3,max eigenvector centrality_cutoff_3,degree assortativity_cutoff_3,n communities_cutoff_3,avg path length_cutoff_3,max betweenness centrality_cutoff_3,n nodes_cutoff_4,n edges_cutoff_4,density_cutoff_4,diameter_cutoff_4,avg clustering_cutoff_4,max closeness centrality_cutoff_4,max eigenvector centrality_cutoff_4,degree assortativity_cutoff_4,n communities_cutoff_4,avg path length_cutoff_4,max betweenness centrality_cutoff_4,n nodes_cutoff_5,n edges_cutoff_5,density_cutoff_5,diameter_cutoff_5,avg clustering_cutoff_5,max closeness centrality_cutoff_5,max eigenvector centrality_cutoff_5,degree assortativity_cutoff_5,n communities_cutoff_5,avg path length_cutoff_5,max betweenness centrality_cutoff_5,n nodes_cutoff_6,n edges_cutoff_6,density_cutoff_6,diameter_cutoff_6,avg clustering_cutoff_6,max closeness centrality_cutoff_6,max eigenvector centrality_cutoff_6,degree assortativity_cutoff_6,n communities_cutoff_6,avg path length_cutoff_6,max betweenness centrality_cutoff_6,n nodes_cutoff_7,n edges_cutoff_7,density_cutoff_7,diameter_cutoff_7,avg clustering_cutoff_7,max closeness centrality_cutoff_7,max eigenvector centrality_cutoff_7,degree assortativity_cutoff_7,n communities_cutoff_7,avg path length_cutoff_7,max betweenness centrality_cutoff_7,n nodes_cutoff_8,n edges_cutoff_8,density_cutoff_8,diameter_cutoff_8,avg clustering_cutoff_8,max closeness centrality_cutoff_8,max eigenvector centrality_cutoff_8,degree assortativity_cutoff_8,n communities_cutoff_8,avg path length_cutoff_8,max betweenness centrality_cutoff_8,n nodes_cutoff_9,n edges_cutoff_9,density_cutoff_9,diameter_cutoff_9,avg clustering_cutoff_9,max closeness centrality_cutoff_9,max eigenvector centrality_cutoff_9,degree assortativity_cutoff_9,n communities_cutoff_9,avg path length_cutoff_9,max betweenness centrality_cutoff_9,n nodes_cutoff_10,n edges_cutoff_10,density_cutoff_10,diameter_cutoff_10,avg clustering_cutoff_10,max closeness centrality_cutoff_10,max eigenvector centrality_cutoff_10,degree assortativity_cutoff_10,n communities_cutoff_10,avg path length_cutoff_10,max betweenness centrality_cutoff_10,n nodes_cutoff_11,n edges_cutoff_11,density_cutoff_11,diameter_cutoff_11,avg clustering_cutoff_11,max closeness centrality_cutoff_11,max eigenvector centrality_cutoff_11,degree assortativity_cutoff_11,n communities_cutoff_11,avg path length_cutoff_11,max betweenness centrality_cutoff_11,n nodes_cutoff_12,n edges_cutoff_12,density_cutoff_12,diameter_cutoff_12,avg clustering_cutoff_12,max closeness centrality_cutoff_12,max eigenvector centrality_cutoff_12,degree assortativity_cutoff_12,n communities_cutoff_12,avg path length_cutoff_12,max betweenness centrality_cutoff_12,n nodes_cutoff_13,n edges_cutoff_13,density_cutoff_13,diameter_cutoff_13,avg clustering_cutoff_13,max closeness centrality_cutoff_13,max eigenvector centrality_cutoff_13,degree assortativity_cutoff_13,n communities_cutoff_13,avg path length_cutoff_13,max betweenness centrality_cutoff_13,n nodes_cutoff_14,n edges_cutoff_14,density_cutoff_14,diameter_cutoff_14,avg clustering_cutoff_14,max closeness centrality_cutoff_14,max eigenvector centrality_cutoff_14,degree assortativity_cutoff_14,n communities_cutoff_14,avg path length_cutoff_14,max betweenness centrality_cutoff_14,n nodes_cutoff_15,n edges_cutoff_15,density_cutoff_15,diameter_cutoff_15,avg clustering_cutoff_15,max closeness centrality_cutoff_15,max eigenvector centrality_cutoff_15,degree assortativity_cutoff_15,n communities_cutoff_15,avg path length_cutoff_15,max betweenness centrality_cutoff_15
2w0o_corrected_x_51_y_0__noise_0.3x1e_500t_0.5p_36000d_degPhase_90.0_ctfcorrected.mrcs_m60_60_3.0_filtered_by_0.16_rec_cropped,horse-l-apoferritin,10960.0,21762.0,0.0003623658986414,305,0.4514389199608183,0.0126900055929124,0.375232610588295,0.6663318557117983,126,113.29338659755705,0.48986702178604,29535.0,103738.0,0.0002378529930337,253,0.5990915745344604,0.0192261998147295,0.3270640504089602,0.6754402542422124,146,72.86185867630286,0.232567622611874,32400.0,188432.0,0.0003590112330094,161,0.5666698496813412,0.0298176008422811,0.1772821490135504,0.7442726962490929,76,47.98834780946981,0.205300485626947,32969.0,310461.0,0.0005712663876249,93,0.5471723467887023,0.0434697763221046,0.1191544611229736,0.759744070463707,24,33.22592201998614,0.138545891713692,33072.0,497173.0,0.0009091378612671,71,0.5448576003041447,0.0549519206004483,0.100930806238019,0.7795633300054621,20,26.12161916203599,0.149077772964337,33096.0,719920.0,0.0013145476743195,58,0.5466485903779482,0.0655782857505191,0.0840683713596888,0.7868513600508432,12,21.58511696556412,0.129144723326023,33096.0,987694.0,0.0018034932362475,51,0.5525258045580485,0.0756220337859915,0.0732449648859391,0.7772652266543398,12,18.618718680845056,0.147378039016893,33124.0,1323920.0,0.0024133443725354,47,0.559883419465798,0.0858268899898426,0.0637270082678064,0.7667375029373522,10,16.372388019824,0.144276516367263,33170.0,1698263.0,0.0030871454637355,40,0.5672169339876186,0.0968220283323165,0.0532651172528663,0.7560659806776079,10,14.63649757670707,0.142353772335345,33170.0,2120143.0,0.0038540496053442,36,0.5739773523610647,0.1055940761115249,0.0428461278961955,0.7470518811914071,8,13.32228555212531,0.101235593944815,33173.0,2616602.0,0.0047556650539862,31,0.5813147851862553,0.1163448116218548,0.0386837180905464,0.7422808791153148,10,12.082657466654329,0.09099818540021,33183.0,3167111.0,0.005752744346595,30,0.589293979307335,0.1265093084345893,0.0389758760820186,0.7390807275168041,9,11.106826967127622,0.107120526291026,33183.0,3758892.0,0.0068276560886124,28,0.597222148069961,0.1362783228673399,0.038417288714803,0.7382898615572884,9,10.32378842272822,0.047060270485337
2w0o_corrected_x_165_y_0__noise_0.3x1e_500t_0.5p_36000d_degPhase_90.0_ctfcorrected.mrcs_m60_60_3.0_filtered_by_0.16_rec_cropped,horse-l-apoferritin,8755.0,17051.0,0.0004449560921941,190,0.401560015592,0.0252599139535487,0.3717375339796317,0.6398134350101221,94,60.31555460915509,0.301133039077865,17628.0,63622.0,0.0004095018486155,137,0.5757318355131421,0.0234775613277535,0.3018874184734131,0.6717398271480679,85,56.40332750535647,0.343788413196789,19467.0,120419.0,0.0006355493283659,113,0.5483674156023084,0.0343240026449195,0.0856464338961645,0.7533355141238202,20,38.80099278463965,0.231026208904378,19515.0,196276.0,0.0010308188178476,63,0.5350557366179446,0.0499154603891635,0.0619500786212423,0.7629332778975157,14,26.18042545041012,0.248055801656048,19585.0,316546.0,0.001650600032371,50,0.5372605415242827,0.0641578787015105,0.0753366529710036,0.7933313260430234,10,20.748986600639743,0.216739096692502,19587.0,458085.0,0.0023881543540193,45,0.5420326632245701,0.0737480231945176,0.0572335524046048,0.8065277650940251,5,17.986468366102923,0.16665735610661,19589.0,627470.0,0.0032705485515791,37,0.5487670816958158,0.0855057533481168,0.052735284494859,0.7999220557061748,8,15.319334188098402,0.137935748774146,19589.0,845977.0,0.0044094679459085,32,0.5574582596168906,0.099348765494715,0.0501705237638185,0.7985993802444913,6,12.958876058818396,0.131079433054558,19590.0,1084803.0,0.0056537183688348,28,0.5655630983231398,0.1106685649074042,0.0470125012311524,0.7939375537637445,6,11.601137797251642,0.102620016217444,19590.0,1353397.0,0.0070535622405413,26,0.5733250114468124,0.1209212459413079,0.0444886877364176,0.7922272982396927,5,10.571311773953209,0.102723333521966,19590.0,1671524.0,0.0087115595575862,24,0.5815728773856691,0.1334837003924989,0.0429572061073466,0.7959609807499786,6,9.631238880901453,0.093677100179177,19591.0,2022036.0,0.0105372634541769,22,0.5902367876947396,0.1436859592633069,0.0415474458156225,0.7992569068568685,5,8.908633479098821,0.073780081950093,19591.0,2396357.0,0.0124879305013665,20,0.5986235294039682,0.1544830849302105,0.0395139228740076,0.8019362652220916,5,8.254985020494013,0.078821959530593
2w0o_corrected_x_18_y_0__noise_0.3x1e_500t_0.5p_36000d_degPhase_90.0_ctfcorrected.mrcs_m60_60_3.0_filtered_by_0.16_rec_cropped,horse-l-apoferritin,10327.0,20274.0,0.0003802446743379,223,0.4158282879983302,0.0243726854091972,0.3912711569161914,0.64849188368274,112,61.516579213579966,0.183665262915837,22086.0,79866.0,0.0003274744776377,183,0.5749904952707023,0.0249227546950926,0.339843299687588,0.6751343180412218,94,58.10805950050445,0.421869551379957,23397.0,144652.0,0.0005285093204115,105,0.5457753549795814,0.0399650843595354,0.1011621124640667,0.7601875678447712,36,34.109020294060784,0.152482139575524,23450.0,236165.0,0.0008589707136505,78,0.5332944880526379,0.0530379967293725,0.0773500259127078,0.7691447653093121,11,25.810153832920168,0.105521069328005,23457.0,382037.0,0.0013887018079175,62,0.5338175829335349,0.0658724675776927,0.0768420923525385,0.798603449868486,8,20.5662476741134,0.082304612452502,23508.0,555227.0,0.0020094984866483,56,0.5386494631994997,0.0781875209962447,0.061864973078577,0.8098130396774892,10,17.5556748818223,0.084541403976644,23508.0,760933.0,0.0027539973955531,48,0.5458247848233835,0.0905654998112175,0.0561517603995399,0.8029762678004733,8,15.172146011572194,0.123367840965415,23508.0,1026714.0,0.0037159220088732,43,0.5545591380649003,0.1025955491155405,0.0533590009041697,0.7997829767521836,8,13.416151705241118,0.062072060954573,23641.0,1320971.0,0.0047272651666055,42,0.5635603087366057,0.1125114224794395,0.0503858025542784,0.7966605537651428,10,12.16801871207861,0.063663162768948,23641.0,1650120.0,0.0059051673327568,37,0.5710961226665593,0.1244046835942639,0.0453339687192418,0.7928979257756286,8,11.018058857139051,0.061067461217987,23666.0,2043707.0,0.0072982251824902,34,0.57940790351654,0.1360839562967222,0.0433338988042601,0.7943186479684584,7,9.962442726921417,0.085577460087075,23666.0,2475365.0,0.0088397070513801,31,0.5877976702563249,0.146411933206709,0.0413826820048874,0.7957452619691644,8,9.216192905318788,0.042078997864223,23666.0,2933572.0,0.0104759973151965,29,0.5957489500481147,0.1578487480156348,0.0390294298705524,0.7974665764341465,7,8.555592428462809,0.029824650884092
2w0o_corrected_x_120_y_0__noise_0.3x1e_500t_0.5p_36000d_degPhase_90.0_ctfcorrected.mrcs_m60_60_3.0_filtered_by_0.16_rec_cropped,horse-l-apoferritin,6958.0,13695.0,0.0005658295240549,196,0.4232454819620673,0.0246671512400943,0.4119475831037011,0.6551142404042518,93,61.50979306504957,0.385087337263563,25572.0,90209.0,0.0002759100095321,169,0.592788355670312,0.0250573002868199,0.2566141430789985,0.6805564170718724,156,62.36141154213885,0.463616862463854,29793.0,175279.0,0.0003949535179779,134,0.562358715046122,0.0354317410933032,0.1059614127764368,0.7591462804219897,74,42.30734507684116,0.23652453375931,29935.0,285106.0,0.0006363445602261,99,0.5450826974056044,0.0465406986235558,0.0990304980165641,0.7724631029016331,28,30.446102864975625,0.098512967047346,29952.0,457720.0,0.0010204523513761,78,0.5438925036782583,0.0586283575603587,0.0955807291959488,0.7943632142647087,16,24.10932593927632,0.141054833129773,30809.0,677317.0,0.0014271869435812,65,0.5481978229741619,0.0673310604073782,0.082041258095625,0.8065161295248607,11,21.00583370409482,0.10889219990143,30830.0,927714.0,0.0019521408240554,56,0.554333252423572,0.0784504827291373,0.0577736991053999,0.8009773162557299,10,18.128270977803364,0.079371960188591,30830.0,1246436.0,0.0026228111251662,48,0.5623740852991705,0.0884850850580783,0.0532881426981068,0.7965291300046353,14,15.928184255408553,0.075590217431277,30830.0,1598923.0,0.0033645313780122,43,0.5699425819715577,0.0976946112528322,0.0505828924729526,0.7912331608664798,10,14.333027749451375,0.07089950966872,31028.0,2003989.0,0.0041632430002838,44,0.5784593214424497,0.1069428215919235,0.0485107849071063,0.7877075694687352,11,13.13503803128814,0.064576611014151,31029.0,2471539.0,0.0051342368724724,39,0.5866862413515421,0.117303250148387,0.0455126304743271,0.7884818331412512,10,11.992511193342638,0.060153206754234,31049.0,2987048.0,0.006197134900824,36,0.5957364165615907,0.1268606404321303,0.0435938416983746,0.7897230083760951,9,10.991250367040008,0.058921052643774,31113.0,3537928.0,0.0073098618108824,33,0.6049183134178536,0.135787920845663,0.041825147891119,0.7918631184216075,10,10.237336652565745,0.047234895486764
2w0o_corrected_x_9_y_0__noise_0.3x1e_500t_0.5p_36000d_degPhase_90.0_ctfcorrected.mrcs_m60_60_3.0_filtered_by_0.16_rec_cropped,horse-l-apoferritin,7630.0,15084.0,0.000518267966597,169,0.4341077409557108,0.0285003418247839,0.3713840506902554,0.6373829708481705,97,54.2613887787976,0.214716308426152,26787.0,93847.0,0.00026158837957,187,0.5983422536748295,0.0240446027110994,0.3084746886557218,0.6782017501527846,150,60.77107747734254,0.268475760038052,40017.0,229094.0,0.0002861313929584,136,0.5689791850701861,0.0295143076093602,0.1163179914201124,0.7622333897063533,102,46.166359848593736,0.192837605039286,41370.0,383906.0,0.0004486362393095,100,0.5469722184970128,0.0393438912305796,0.0897892491995264,0.7765171689228723,34,34.994834405477135,0.157028344601867,41477.0,615586.0,0.0007156728261262,73,0.5440540145159725,0.0495891285555952,0.0831809804834693,0.8020269160864588,19,27.14293969805681,0.125967129186988,41492.0,894394.0,0.0010390599401802,63,0.5449579862132703,0.0589193410962794,0.075991648873658,0.8145112910350409,12,22.9981625872188,0.095097266322114,41598.0,1231007.0,0.0014228399721345,55,0.5512261698458266,0.0679040459691308,0.0715464699447862,0.810447732443646,12,19.797254367444587,0.093432763435729,41599.0,1654134.0,0.0019118127024787,48,0.5583931109100606,0.0772889594101974,0.0627715065996439,0.8066518874174979,11,17.429778457546657,0.095477647320163,41599.0,2125311.0,0.002456389002655,43,0.565377364651034,0.0866206333605424,0.0605670028965277,0.8000197342597823,10,15.57462727575742,0.082143848506359,42492.0,2705941.0,0.0029973964861722,38,0.57345738765859,0.0942445420852195,0.0554400789287116,0.7947036989382873,9,14.239891288683127,0.051750158490636,42497.0,3345058.0,0.0037044805749576,35,0.580828845433182,0.1031160978166447,0.0513437388169297,0.7938613494981713,10,13.02360928192557,0.041134831675649,42498.0,4053782.0,0.004489144867183,32,0.5888592332564518,0.1115351202958382,0.0467372845488882,0.7939726714871683,13,11.997312605090494,0.038857260660021,42501.0,4817156.0,0.0053337496557174,30,0.5969666696651509,0.120597824699002,0.043113320387909,0.7942275925166058,13,11.099969266328682,0.027855825807346
2w0o_corrected_x_24_y_0__noise_0.3x1e_500t_0.5p_36000d_degPhase_90.0_ctfcorrected.mrcs_m60_60_3.0_filtered_by_0.16_rec_cropped,horse-l-apoferritin,13590.0,27062.0,0.0002930778048361,239,0.4392798159244047,0.0202271441755232,0.3623174851348942,0.6577339370710706,134,77.50460962912531,0.357987226466361,58699.0,204216.0,0.0001185402269783,212,0.60924483031065,0.0203988227358359,0.3487154862787283,0.685564461794551,291,73.91310349732555,0.200114890472239,62769.0,359287.0,0.0001823845301101,116,0.5707930769575704,0.0337049570472292,0.0981890594452418,0.7637204809404532,131,42.88265897967196,0.074009138962355,63290.0,589527.0,0.000294354287933,77,0.5458555939503943,0.0453214479317868,0.0867511440287094,0.7785923394421139,47,31.00671123851944,0.062014531335438,65138.0,971445.0,0.000457916234307,66,0.5390648611724758,0.0556853572567414,0.0904075997755471,0.8085158770719016,16,25.046497126812675,0.036175600036612,65149.0,1417076.0,0.0006677506151804,54,0.5363935824727397,0.0656802729318396,0.0727304926542037,0.8251877452515166,12,21.07370920529147,0.046277585711285,65151.0,1955690.0,0.0009214982284557,47,0.5393782548122644,0.0753892119946955,0.0562666513000032,0.8218625406881153,10,18.25835227645729,0.044458362411299,65160.0,2639534.0,0.0012433739667139,40,0.543624268214602,0.0851190849427305,0.053869703593209,0.8182601014399686,9,16.10791967575071,0.024756616273223,65160.0,3410532.0,0.0016065588476772,36,0.5476659179317718,0.0945258042287745,0.0494389181612985,0.8110211481830383,8,14.439050522125076,0.020578686181476,65168.0,4291623.0,0.0020211076159685,32,0.5518083680368919,0.1043127638152345,0.0462123556488729,0.8049542158918261,7,13.09967222270926,0.023876906813028,65168.0,5342370.0,0.0025159490230902,29,0.5566742797293198,0.1139400742384267,0.0433903972123291,0.8023720621334818,7,11.955668870555696,0.020291091612759,65168.0,6524697.0,0.0030727570428686,27,0.5623535002303325,0.1236495076181621,0.0403931725978897,0.7997254138966271,7,11.002556344115057,0.020480113960661,65168.0,7817028.0,0.0036813706201684,25,0.5683253486354619,0.1330177664560166,0.0372328728021319,0.7973746787498863,7,10.215230122505591,0.018683698805295
2w0o_corrected_x_75_y_0__noise_0.3x1e_500t_0.5p_36000d_degPhase_90.0_ctfcorrected.mrcs_m60_60_3.0_filtered_by_0.16_rec_cropped,horse-l-apoferritin,17680.0,35466.0,0.0002269354007707,182,0.4510360105580633,0.0215626223485804,0.3574890760117297,0.655347118554461,152,68.46499936397173,0.200039709296155,65471.0,226808.0,0.0001058271375568,221,0.61071964857911,0.0208673512806791,0.3074121618281489,0.682772007844435,282,71.56783100679746,0.146422817611912,72981.0,411284.0,0.000154439412708,122,0.5733675942921856,0.0329295426006216,0.1010637798231569,0.7684861378277317,211,42.69159782852517,0.074686644772942,73763.0,676257.0,0.0002485824785569,89,0.5459678937080203,0.0448465009612309,0.0854064858100222,0.7894126975059685,46,30.761979914123888,0.0561946994513,73829.0,1086532.0,0.0003986799797792,71,0.5368989691852034,0.0561549654336782,0.0783727366796572,0.8227824214027446,22,24.311033620385643,0.041041289718869,73842.0,1588159.0,0.0005825362492438,59,0.5325636359110467,0.0664387887861768,0.0658888373858006,0.8407656743032668,15,20.52098138334481,0.030320829965143,73842.0,2198318.0,0.0008063423891217,50,0.5339483588558716,0.0763290996616715,0.0602516298231501,0.8398346795787754,10,17.669668245488864,0.037087459893986,73844.0,2974658.0,0.0010910445676428,46,0.5366925333204466,0.0867884523393967,0.0597560160769024,0.8368879204088184,11,15.511971522130947,0.027885417846074,73850.0,3857779.0,0.0014147256309657,40,0.5394725246946709,0.0964276247667621,0.0553056046909752,0.8309607702267603,9,13.892776828283056,0.0220123194697,73850.0,4872460.0,0.0017868296882365,36,0.5424212805327979,0.1060998544609235,0.0511154171376669,0.8259639156504843,7,12.540184524638846,0.04297704055991,73850.0,6085498.0,0.00223167527165,33,0.5461566714031791,0.1157203118927931,0.048860121086812,0.8235848139888728,6,11.467099741019418,0.022203420267868,73850.0,7461012.0,0.0027361040923658,27,0.5506426005099289,0.1257734276405539,0.044792650853056,0.821653026433901,9,10.538083978255948,0.019062320974911,73850.0,8976361.0,0.0032918132374875,25,0.5554822442290455,0.1352969519758019,0.0414057473953596,0.8193403920816801,9,9.74602295285464,0.016030966972796
2w0o_corrected_x_3_y_0__noise_0.3x1e_500t_0.5p_36000d_degPhase_90.0_ctfcorrected.mrcs_m60_60_3.0_filtered_by_0.16_rec_cropped,horse-l-apoferritin,16577.0,32578.0,0.0002371203018183,299,0.4115159079658039,0.0128742831223864,0.4044237264850307,0.651538575100938,131,106.49307227032013,0.499799250001456,32449.0,115661.0,0.0002196988015118,201,0.5883313691231656,0.0231909414673159,0.3378215816363037,0.6768276505160025,165,64.33735744698873,0.359328782790688,36687.0,220790.0,0.0003280929010852,119,0.5573606656605913,0.0331731912581054,0.0922005760024512,0.7654621053580573,71,42.05736530736926,0.155023976206557,38000.0,370140.0,0.0005126727711671,94,0.5411696467123662,0.0430418717816858,0.0698914209072194,0.7809113931461873,22,32.12182568239331,0.130772250538852,39808.0,619476.0,0.0007818522199193,77,0.5431766046050536,0.0522770670105665,0.0711758560874435,0.8086529525217667,15,25.85851885064084,0.109778118648258,39808.0,896686.0,0.0011317241340593,67,0.5458916793797133,0.0619373329308633,0.0647607374226233,0.8178327056158546,13,21.86086084433961,0.065208555392882,39808.0,1228409.0,0.0015503979227909,52,0.551824214500119,0.0717191553761891,0.0588246213052149,0.8125506908444566,10,18.76764766758048,0.056487994865304,39816.0,1651865.0,0.0020840119226326,45,0.5595883139581563,0.0810600616068683,0.0550094254078351,0.8085383641185915,10,16.515217232725263,0.05392203371252,39816.0,2119977.0,0.0026745874170752,40,0.5667257162307926,0.0902693229404016,0.0507937534035217,0.8027949471291596,8,14.786564056773429,0.038396535140899,39816.0,2648156.0,0.0033409441310222,36,0.5737373593549832,0.1001685619402234,0.0475945219162282,0.7980455451045354,10,13.36270808547398,0.053149127980429,39816.0,3273821.0,0.0041302903061479,32,0.581450113279218,0.1097805767099189,0.0446348528220122,0.7983701715944098,8,12.137520651003658,0.047986593477314,39816.0,3966179.0,0.0050037771387463,30,0.5897103268106254,0.1183828689002271,0.04219785857412,0.7992987406185164,7,11.191380909763716,0.035630571647393,39816.0,4706244.0,0.0059374516723935,28,0.5976757337622984,0.1310652445848969,0.0389904731612818,0.7998620663846278,8,10.11236841423329,0.065587352875897
2w0o_corrected_x_168_y_0__noise_0.3x1e_500t_0.5p_36000d_degPhase_90.0_ctfcorrected.mrcs_m60_60_3.0_filtered_by_0.16_rec_cropped,horse-l-apoferritin,9185.0,17934.0,0.0004252028094586,203,0.406113832940182,0.0216295654303774,0.4003857369025426,0.648547672306689,104,68.74689960433899,0.384609885732177,23067.0,82841.0,0.0003113952080697,189,0.5840227360917657,0.0228674420011044,0.2409927240632072,0.6751062985086385,120,60.224268741405794,0.17063347776911,26978.0,162724.0,0.0004471757094871,119,0.5567827830691431,0.0344096582248611,0.121336556053132,0.7602580922988476,52,37.67196535513308,0.149231860646488,28574.0,278755.0,0.0006828507332635,89,0.5427510624693558,0.0429894786888156,0.088293845135789,0.7722254816772558,15,30.001174310719133,0.153185153917525,31418.0,494784.0,0.0010025415838589,89,0.5429511696840388,0.0519615626343819,0.0971871235940627,0.8003518374744911,12,26.34463424429737,0.15203509663609,31420.0,714840.0,0.0014482392144985,75,0.5469790061359839,0.061667913018389,0.0774959194361639,0.8105516001691988,9,22.15807272918597,0.151973185097493,31421.0,978696.0,0.0019826754340161,65,0.5543306282602625,0.0703185146724437,0.0728027880466197,0.8044912840337644,10,19.187162903028742,0.151968793894255,31421.0,1314250.0,0.0026624520680126,57,0.5630399842717275,0.0803995926284167,0.0674993688731019,0.8012365175519709,10,16.833226935867025,0.151968790460735,31424.0,1683765.0,0.0034103767733274,50,0.5707076297136536,0.089343493218845,0.0478420377210057,0.7961609611475253,11,15.071498161736708,0.113322103111484,31776.0,2114986.0,0.0041894084714163,50,0.5792841280747347,0.0977385558993792,0.0458871257312865,0.7935878047055434,12,13.908743131503533,0.111139309411105,31776.0,2608825.0,0.0051676150837134,46,0.5876233692830879,0.1067729860145029,0.0450278472989762,0.7939659667595659,9,12.658288857961672,0.125874662241225,31776.0,3152846.0,0.0062452232504003,43,0.5964882155086378,0.1166431728411376,0.0439458098018081,0.7937944798970309,12,11.55291751148678,0.111804647445065,31776.0,3730479.0,0.0073894107691686,39,0.6050773650846035,0.1251920728103699,0.0422640762357038,0.7941531433960418,11,10.756675126752729,0.127940146521311
6drv_x_57_y_0__noise_0.3x1e_500t_0.5p_36000d_degPhase_90.0_ctfcorrected.mrcs_m60_60_3.0_filtered_by_0.16_rec_cropped,betagal,15022.0,29835.0,0.0002644413916908,304,0.4532953784185262,0.0141330488094028,0.3678804058694424,0.6558187434174891,142,105.65022147886138,0.46822391081575,32230.0,112753.0,0.0002170955720834,156,0.6032715995319725,0.0254753155266708,0.2562528067873169,0.674791984738592,136,60.50212738276629,0.1660917779275,35477.0,204363.0,0.0003247511748244,117,0.5687619930053329,0.0389416084434223,0.1654519248415523,0.7466971727170832,76,39.71243251131314,0.098323252823764,41284.0,382894.0,0.0004493197800968,95,0.5500804999731816,0.0461463138727335,0.1145956793728796,0.7586836509281119,28,33.30604958446915,0.14659449281528,41293.0,610777.0,0.0007164243120036,68,0.5470979089115104,0.0587459506523771,0.1086108239679598,0.7778144627333616,16,25.51762666998984,0.105297612113279,41326.0,884564.0,0.001035912378225,58,0.547865349923481,0.0693244535404539,0.0925105150482729,0.7868780311329191,13,21.51928167221519,0.107021326099343,41621.0,1220442.0,0.001409069953355,53,0.5537318764711833,0.0791385647435982,0.0849854610193099,0.7807373403626413,12,18.76756847426933,0.071165217878643,41622.0,1636457.0,0.001889292229802,46,0.5602537972551708,0.0893342376723001,0.0785655221979533,0.7729500336896087,7,16.555425275437326,0.07664272490963,41622.0,2101273.0,0.0024259230469196,40,0.5668405590990475,0.1001499084427568,0.0536407441351061,0.7659171041337323,7,14.839338950807946,0.053767395815224,41624.0,2624901.0,0.0030301611941707,37,0.573581531265583,0.1095523731566022,0.0524911367878969,0.7620924343643216,10,13.38686975701448,0.053972404626713,41624.0,3239842.0,0.0037400433401658,34,0.5809591376918807,0.1204982861642503,0.0500819860846824,0.7627670360238559,7,12.01703238424582,0.083177892347899,41624.0,3921391.0,0.0045268171391494,31,0.5889719898905473,0.1302220372867462,0.0473981042782692,0.7652042364806196,8,11.096870490098723,0.065503075878834,41640.0,4655059.0,0.0053696276806185,28,0.5970891348140152,0.1406518647628891,0.0431455053026343,0.7695839374220866,9,10.259885027058544,0.04567120352845
6drv_x_126_y_0__noise_0.3x1e_500t_0.5p_36000d_degPhase_90.0_ctfcorrected.mrcs_m60_60_3.0_filtered_by_0.16_rec_cropped,betagal,13934.0,27290.0,0.0002811338162866,243,0.417767035525751,0.0134794045572441,0.3669408385012945,0.6460508927451856,125,104.7396135400021,0.502102940167616,28624.0,101542.0,0.000247873577572,242,0.5924077550157376,0.0195594059811888,0.283891680727039,0.6768770425318646,141,78.69264821986532,0.474524366511106,34939.0,205154.0,0.0003361255094624,134,0.5629980997648879,0.0311590881119579,0.1427840617709638,0.7571351475115404,73,49.40801769883309,0.324455889185286,35789.0,339382.0,0.0005299462312145,95,0.5481745825107729,0.0427893674615244,0.1051883026636506,0.7680299294890058,19,35.88851320689961,0.208613046902164,35808.0,543775.0,0.0008482057878908,74,0.5495628753581616,0.0544047040233377,0.0877629600312064,0.7902934393663159,18,28.338552320811456,0.278695735997874,36484.0,794845.0,0.0011943165542769,68,0.5535654775272468,0.0621288625120271,0.073874850271589,0.8003778397848889,11,24.56522677719005,0.104408317839558,36488.0,1086221.0,0.001631773870595,57,0.5607786168300893,0.0720975817956915,0.0658748019541678,0.7948635854753359,11,21.22807419036903,0.20368924401975,37746.0,1499380.0,0.0021048024662369,45,0.5705234474426042,0.0805001695526157,0.0609099042928186,0.7881343358934697,11,18.158680065175066,0.074712995502094,37746.0,1917717.0,0.0026920563640602,40,0.5786991928991643,0.0904305784490359,0.0573158983987081,0.7823318724745598,9,16.19490544676281,0.080824816687378,37746.0,2386750.0,0.0033504763877677,37,0.5866624370820133,0.0996333534826139,0.0529812930864596,0.7792255580685521,9,14.655436737352067,0.064957876020734,37746.0,2936255.0,0.0041218615464396,32,0.595283502868566,0.1094511638157265,0.0505248093203882,0.7809650564994373,11,13.07239693937088,0.063856780209177,37746.0,3539875.0,0.004969212361223,30,0.6043729050293539,0.117624878074623,0.0465579326965867,0.784027586809389,10,12.0303753957691,0.05138938258979,37779.0,4184541.0,0.0058639249422383,28,0.6137233713609048,0.1270702993609149,0.0429434099584143,0.7882887791443333,10,10.959791077373032,0.044958529560652
